q,R,e_init,age,a,e,spin1,type1,m1,m2,amloss
0.1,300.0,0.6722812832920282,1104403302.9948392,149.0275491671684,9.977891633533503e-08,4.985222874454945e-07,3,2.0,0.2,0.0
0.1,300.0,0.7381816842827723,1103199576.6502905,121.78992380863791,9.840598992194328e-08,6.718933483655868e-07,3,2.0,0.2,0.0
0.1,300.0,0.810541974844553,1100869180.0857263,89.57596627343986,9.728519547892304e-08,1.0569121627893558e-06,3,2.0,0.2,0.0
0.1,300.0,0.8899953859235032,1094621914.2411547,52.14221276989549,7.188844190019259e-08,2.3458188894149e-06,3,2.0,0.2,0.0
0.1,300.0,0.9772372209558107,1054976863.0342352,421.21064608710844,0.9719895275075399,2.408681720363421e-06,3,2.0,0.2,0.0
0.1,350.0,0.01,1246328172.3693435,440.1481041399085,0.0002340046122613123,4.615918665894193e-08,6,1.99992783647214,0.20000014294528434,-4.630200994369661e-08
0.1,350.0,0.010980250419408422,1246328172.235934,440.1312266984935,0.00025661615812373203,4.616751285921256e-08,6,1.9999278366829685,0.2000001429493214,-4.630527936652037e-08
0.1,350.0,0.012056589927291887,1246328172.078361,440.11041909376684,0.0002813369441782243,4.6177527175267247e-08,6,1.9999278369319828,0.20000014295424529,-4.630923518152326e-08
0.1,350.0,0.013238437660578209,1246328171.8920138,440.0848303899983,0.00030833884513084786,4.618957285088313e-08,6,1.9999278372264695,0.200000142960246,-4.6314020231706683e-08
0.1,350.0,0.01453613606748761,1246328171.671383,440.053431778732,0.0003377993462962376,4.620406267325862e-08,6,1.999927837575135,0.2000001429675517,-4.6319807031160207e-08
0.1,350.0,0.01596104141516088,1246328171.4098864,440.0149803650147,0.000369898521421552,4.6221492884519355e-08,6,1.999927837988381,0.20000014297644003,-4.632680395234053e-08
0.1,350.0,0.017525623169301542,1246328171.099618,439.9679668687763,0.00040481428690168365,4.6242464818217284e-08,6,1.9999278384787016,0.20000014298724914,-4.633526534606762e-08
0.1,350.0,0.01924357311551172,1246328170.7312267,439.91058949783763,0.00044271692038462995,4.626769065641375e-08,6,1.9999278390608743,0.20000014300038493,-4.63454932865016e-08
0.1,350.0,0.02112992517725142,1246328170.2935126,439.8406686454802,0.00048375955487172875,4.629803009981531e-08,6,1.9999278397525988,0.20000014301634003,-4.635785545913216e-08
0.1,350.0,0.023201186978958357,1246328169.773123,439.7555818535976,0.0005280663715915946,4.6334514135957445e-08,6,1.9999278405749763,0.20000014303571265,-4.637279639628725e-08
0.1,350.0,0.02547548430564807,1246328169.1324465,439.6413018197327,0.0005756655493932241,4.6383356212973604e-08,6,1.9999278415692194,0.20000014305912586,-4.63908435930833e-08
0.1,350.0,0.0279727197231725,1246328168.4105442,439.5109700755483,0.0006266332389238914,4.6438499287211236e-08,6,1.9999278426883143,0.20000014308817082,-4.641279194864414e-08
